    254     12     19      MAY    2020
      1  92803  72202  25.75N 80.38W     4   1103
      1  12919  72250  25.90N 97.43W     7   1106
      2    100   2043   1030    131  99999      3
      3           BRO                   52     kt
      9  10090      7    254    231    185      9
      4  10000     90    252    239    175     15
      6   9757    304  99999  99999    175     25
      5   9720    337    238    226  99999  99999
      6   9418    609  99999  99999    185     29
      5   9380    644    212    209  99999  99999
      5   9270    745    218    192  99999  99999
      4   9250    774    224    186    180     25
      5   9210    811    236    166  99999  99999
      5   9150    868    240    150  99999  99999
      6   9102    914  99999  99999    165     23
      5   9020    992    238    118  99999  99999
      5   8960   1050    244     74  99999  99999
      6   8788   1219  99999  99999    170     21
      5   8700   1306    244    -26  99999  99999
      4   8500   1512    228    -42    170     15
      5   8390   1624    220    -40  99999  99999
      5   8270   1748    216   -134  99999  99999
      5   8200   1821    208    -42  99999  99999
      6   8193   1828  99999  99999    165     17
      5   7980   2054    188      8  99999  99999
      6   7906   2133  99999  99999    165     13
      5   7680   2379    162      2  99999  99999
      6   7626   2438  99999  99999    130      8
      6   7354   2743  99999  99999    135      4
      5   7180   2944    126    -74  99999  99999
      6   7095   3048  99999  99999    100      3
      4   7000   3165    108    -82     60      5
      5   6690   3539     78    -92  99999  99999
      6   6594   3657  99999  99999    335     10
      5   6490   3788     76   -154  99999  99999
      5   6320   4005     64   -166  99999  99999
      6   6116   4267  99999  99999    315     17
      6   5888   4572  99999  99999    310     19
      6   5668   4876  99999  99999    335     17
      6   5252   5486  99999  99999    340     11
      6   5056   5791  99999  99999    315     11
      4   5000   5880    -83   -253    320     10
      5   4940   5973    -91   -261  99999  99999
      6   4862   6096  99999  99999    325     10
      5   4800   6194   -103   -313  99999  99999
      6   4671   6400  99999  99999    305     11
      6   4137   7315  99999  99999    315     15
      4   4000   7570   -205   -475    295     14
      6   3973   7620  99999  99999    295     14
      5   3960   7644   -209   -489  99999  99999
      5   3580   8378   -271   -531  99999  99999
      6   3355   8839  99999  99999    295      7
      6   3214   9144  99999  99999    285     11
      5   3170   9242   -329   -629  99999  99999
      6   3079   9448  99999  99999    300     14
      4   3000   9630   -361   -651    290     17
      6   2817  10058  99999  99999    285     17
      5   2540  10760   -451   -671  99999  99999
      4   2500  10870   -457   -697    290     25
      5   2140  11891   -509   -719  99999  99999
      5   2100  12013   -509   -719  99999  99999
      5   2050  12169   -523   -723  99999  99999
      6   2043  12192  99999  99999    295     52
      4   2000  12330   -525   -735    300     50
      5   1910  12626   -535   -755  99999  99999
      5   1780  13076   -567   -787  99999  99999
      5   1630  13629   -585   -825  99999  99999
      4   1500  14150   -617   -827    290     41
      5   1330  14886   -655   -865  99999  99999
      5   1260  15212   -679   -879  99999  99999
      6   1254  15240  99999  99999    305     30
      5   1210  15454   -687   -877  99999  99999
      5   1160  15706   -687   -877  99999  99999
      5   1130  15862   -695   -895  99999  99999
      5   1100  16022   -689   -899  99999  99999
      7   1030  16412   -714   -934    275     22
      4   1000  16590   -714   -934    265     25
      5    874  17382   -721   -941  99999  99999
      5    835  17651   -704   -944  99999  99999
      5    776  18085   -704   -974  99999  99999
      6    750  18288  99999  99999    345      3
      5    724  18493   -727  99999  99999  99999
      4    700  18700   -717  99999    345      6
      5    694  18751   -715  99999  99999  99999
      5    664  19013   -683   -973  99999  99999
      5    613  19493   -663   -953  99999  99999
      6    612  19507  99999  99999    355      4
      6    582  19812  99999  99999     60     19
      6    553  20116  99999  99999     85     13
      5    543  20227   -655   -945  99999  99999
      5    526  20419   -671   -961  99999  99999
      6    526  20421  99999  99999     60     17
      4    500  20730   -665   -955     95     19
      5    491  20840   -667   -957  99999  99999
      6    476  21031  99999  99999    125     12
      6    453  21336  99999  99999     65     15
      6    431  21640  99999  99999     90     12
      5    422  21762   -627   -927  99999  99999
      6    410  21945  99999  99999     45     13
      5    398  22121   -641   -941  99999  99999
      6    390  22250  99999  99999     85     18
      6    371  22555  99999  99999    105     15
      6    353  22860  99999  99999    100     11
      5    336  23169   -585   -895  99999  99999
      6    320  23469  99999  99999     50     12
      5    307  23734   -589   -899  99999  99999
      4    300  23890   -579   -899     80     12
      6    291  24079  99999  99999    100     12
      5    286  24192   -557   -877  99999  99999
      6    278  24384  99999  99999     90     14
      6    265  24688  99999  99999    125     15
      5    258  24848   -545   -875  99999  99999
      6    252  24993  99999  99999    125     13
      5    244  25206   -523   -853  99999  99999
      6    219  25908  99999  99999    100     11
      5    201  26459   -513   -843  99999  99999
      4    200  26500   -511   -851    150      6
      6    199  26517  99999  99999    165      5
      5    187  26938   -493   -833  99999  99999
      6    173  27432  99999  99999    265     14
      5    164  27793   -507   -847  99999  99999
      5    149  28421   -469   -819  99999  99999
      5    139  28880   -469   -819  99999  99999
      5    127  29484   -415   -775  99999  99999
      5    118  29983   -401   -771  99999  99999
      5    112  30337   -419   -779  99999  99999
      6    110  30480  99999  99999    295      9
      5    104  30838   -417   -777  99999  99999
      4    100  31110   -409   -779    285     19
      6     92  31699  99999  99999    285     16
      5     90  31829   -381   -761  99999  99999
    254     12     19      MAY    2020
      1  99999  76526  22.75N102.51W  2265   1101
      2    300    975    667     45  99999      3
      3           999                99999     kt
      9   7790   2265    172      2    280      2
      4  10000     21  99999  99999  99999  99999
      4   9250    739  99999  99999  99999  99999
      4   8500   1497  99999  99999  99999  99999
      5   7700   2364    182     -8  99999  99999
      5   7220   2909    154    -46  99999  99999
      4   7000   3164    130    -50    310     11
      5   5080   5740    -89   -127  99999  99999
      5   5030   5817    -71   -251  99999  99999
      4   5000   5880    -73   -263     35      4
      5   4700   6358    -99   -319  99999  99999
      5   4240   7138   -175   -335  99999  99999
      5   4150   7299   -157   -497  99999  99999
      4   4000   7580   -173   -563    310     28
      5   3260   9080   -269   -549  99999  99999
      5   3240   9124   -269   -499  99999  99999
      4   3000   9670   -321   -451    290     40
      5   2720  10351   -385   -495  99999  99999
      5   2660  10504   -391   -581  99999  99999
      5   2540  10818   -419   -529  99999  99999
      4   2500  10930   -425   -545    280     54
      5   2380  11260   -443   -603  99999  99999
      5   2060  12213   -499   -699  99999  99999
      4   2000  12410   -517   -697    270     67
      8   1840  12934  99999  99999    270     69
      4   1500  14220   -657   -767    270     42
      5   1440  14466   -677   -767  99999  99999
      5   1250  15309   -704   -824  99999  99999
      7   1010  16553   -764   -864    275     24
      4   1000  16610   -765   -865    275     24
      5    975  16755   -767   -867  99999  99999
      5    829  17691   -745   -895  99999  99999
      5    777  18072   -689   -899  99999  99999
      4    700  18700   -727   -907    130     12
      5    667  18982   -741   -911  99999  99999
      7    667  18982   -741   -911    135      5
      5    565  19963   -675   -905  99999  99999
      4    500  20700   -671   -911     75     20
      5    487  20859   -667   -907  99999  99999
      4    300  23860   -577   -877    100     15
      5    240  25281   -525   -855  99999  99999
    254     12     19      MAY    2020
      1  99999  76595  21.03N 86.85W     5   1102
      2    200   1410    859     52  99999      3
      3           CUN                99999     kt
      9  10120      5    204    188     95      2
      5  10060     56    238    228  99999  99999
      4  10000    114    252    246    260      2
      5   9920    184    256    246  99999  99999
      5   9860    237    258    246  99999  99999
      4   9250    801    224    194    175     11
      4   8500   1534    190    120    175      5
      5   8240   1798    170    100  99999  99999
      5   8130   1912    176     36  99999  99999
      5   7750   2316    142     42  99999  99999
      5   7580   2502    140     20  99999  99999
      5   7060   3093     90    -20  99999  99999
      4   7000   3174     86    -34    265      4
      5   6900   3292     90   -110  99999  99999
      5   6490   3793     48   -152  99999  99999
      5   6390   3919     50   -320  99999  99999
      5   5690   4853     -1   -491  99999  99999
      5   5450   5195    -19   -479  99999  99999
      4   5000   5880    -77   -347    300      7
      5   4860   6099    -95   -305  99999  99999
      4   4000   7580   -187   -527    270     22
      5   3450   8662   -267   -577  99999  99999
      5   3410   8746   -263   -613  99999  99999
      4   3000   9650   -335   -605    265     43
      5   2640  10533   -399   -629  99999  99999
      4   2500  10910   -419   -649    250     59
      5   2180  11826   -463   -703  99999  99999
      4   2000  12390   -499   -739    255     86
      8   1890  12747  99999  99999    255     90
      4   1500  14210   -643   -783    255     75
      5   1410  14584   -675   -795  99999  99999
      5   1200  15544   -711   -841  99999  99999
      5   1120  15953   -694   -864  99999  99999
      4   1000  16630   -735   -875    280     28
      7    859  17508   -771   -891    265      3
      5    827  17734   -747   -887  99999  99999
      4    700  18690   -751   -911     95     11
      5    695  18731   -754   -914  99999  99999
      5    669  18955   -691   -911  99999  99999
      5    651  19118   -683   -913  99999  99999
      5    618  19428   -699   -909  99999  99999
      4    500  20710   -671   -911    100     12
      5    464  21162   -651   -901  99999  99999
      5    437  21526   -661   -911  99999  99999
      4    300  23860   -557   -867     80     12
      5    259  24802   -515   -855  99999  99999
      5    224  25741   -519   -839  99999  99999
      4    200  26480   -485   -835    135     24
    254     12     19      MAY    2020
      1  21001  76654  19.07N104.33W     3   1104
      2    300   2000   1160     58  99999      3
      3           999                99999     kt
      9  10110      3    222    194    360      2
      4  10000    102    220    207     30      2
      5   9800    276    208    204  99999  99999
      5   9610    445    226    166  99999  99999
      5   9560    490    248    108  99999  99999
      5   9430    609    252     72  99999  99999
      4   9250    783    252     42    310      9
      5   8880   1138    246    -74  99999  99999
      4   8500   1521    224     -6    295      8
      5   8150   1882    188     68  99999  99999
      5   7680   2386    166    -14  99999  99999
      4   7000   3174    122    -38    200     12
      5   6870   3330    106      6  99999  99999
      5   6750   3476    106   -154  99999  99999
      5   6660   3587     96    -44  99999  99999
      5   6500   3787     84   -126  99999  99999
      5   6090   4318     34    -16  99999  99999
      5   5830   4668      4    -66  99999  99999
      5   5710   4834      2   -208  99999  99999
      5   5450   5205    -17   -307  99999  99999
      5   5120   5697    -51   -281  99999  99999
      4   5000   5890    -63   -203    310     13
      5   4950   5968    -71   -201  99999  99999
      5   4250   7140   -129   -379  99999  99999
      5   4010   7578   -169   -389  99999  99999
      4   4000   7610   -169   -399    275     26
      5   3750   8091   -185   -545  99999  99999
      5   3660   8271   -195   -475  99999  99999
      5   3200   9249   -279   -449  99999  99999
      4   3000   9710   -309   -499    280     30
      5   2660  10551   -363   -573  99999  99999
      4   2500  10980   -399   -559    265     46
      5   2080  12204   -505   -595  99999  99999
      4   2000  12460   -529   -619    265     47
      5   1690  13524   -607   -747  99999  99999
      4   1500  14260   -657   -787    265     40
      7   1160  15778   -761   -831    275     26
      5   1100  16104   -735   -865  99999  99999
      4   1000  16640   -744   -864    275      9
      5    828  17726   -779   -909  99999  99999
      5    725  18488   -754   -914  99999  99999
      4    700  18700   -767   -907     70     17
      5    681  18858   -775   -915  99999  99999
      5    630  19311   -701   -911  99999  99999
      5    592  19680   -699   -919  99999  99999
      5    561  19998   -711   -921  99999  99999
      5    524  20406   -661   -931  99999  99999
      4    500  20690   -673   -933     65     24
      5    478  20960   -677   -937  99999  99999
      5    388  22224   -635   -945  99999  99999
      5    372  22485   -591   -941  99999  99999
      5    327  23297   -559   -919  99999  99999
      4    300  23860   -579   -929    100     32
      5    296  23944   -583   -933  99999  99999
    254     12     19      MAY    2020
      1  11629  78486  18.47N 69.88W    14   1102
      2  10150   1760   1150     95  99999      3
      3           SDQ                99999     kt
      9  10150     14    258    247      0      0
      5  10100     57    250    208  99999  99999
      5  10030    117    244    202  99999  99999
      4  10000    173    246    205    345      3
      6   9850    304  99999  99999     95      5
      6   9508    609  99999  99999    130     13
      5   9380    726    212    177  99999  99999
      4   9250    854    202    166    130     15
      6   9186    914  99999  99999    130     16
      6   8865   1219  99999  99999    125     18
      4   8500   1580    166    126    110     11
      6   8254   1828  99999  99999     95      9
      5   8180   1904    150    100  99999  99999
      5   8110   1976    150    100  99999  99999
      5   8050   2038    148     88  99999  99999
      6   7959   2133  99999  99999     70      3
      5   7930   2164    150     40  99999  99999
      6   7675   2438  99999  99999    360      3
      5   7560   2565    134    -26  99999  99999
      6   7400   2743  99999  99999    240      2
      5   7140   3040     92    -18  99999  99999
      4   7000   3215     88    -72    135      5
      6   6885   3352  99999  99999    125      5
      5   6800   3454     86   -144  99999  99999
      6   6633   3657  99999  99999    160      7
      5   6280   4103     38    -52  99999  99999
      6   6154   4267  99999  99999    120     17
      6   5926   4572  99999  99999    115     16
      5   5870   4648     26   -214  99999  99999
      6   5705   4876  99999  99999    130     14
      5   5580   5054      2   -178  99999  99999
      4   5000   5930    -57   -307    105      1
      6   4894   6096  99999  99999    175      1
      5   4740   6345    -87   -357  99999  99999
      6   4706   6400  99999  99999    260      7
      6   4522   6705  99999  99999    255      7
      6   4174   7315  99999  99999    315     14
      6   4011   7620  99999  99999    320     21
      4   4000   7640   -169   -289    325     22
      5   3600   8421   -217   -287  99999  99999
      6   3258   9144  99999  99999    300     29
      4   3000   9740   -311   -461    300     24
      5   2920   9930   -325   -475  99999  99999
      6   2626  10668  99999  99999    305     25
      4   2500  11010   -415   -515    305     32
      6   2401  11277  99999  99999    305     32
      4   2000  12480   -529   -609    285     61
      6   1995  12496  99999  99999    290     55
      8   1760  13278  99999  99999    290     64
      6   1723  13411  99999  99999    290     64
      4   1500  14280   -675   -735    295     61
      6   1274  15240  99999  99999    305     56
      5   1170  15739   -765   -807  99999  99999
      7   1150  15838   -769   -811    305     47
      5   1140  15888   -769   -811  99999  99999
      5   1090  16145   -774   -818  99999  99999
      5   1040  16416   -741   -790  99999  99999
      5   1020  16529   -747   -793  99999  99999
      4   1000  16640   -745   -791    320     27
      5    927  17081   -735   -780  99999  99999
      5    919  17132   -735   -779  99999  99999
      6    882  17373  99999  99999    315     23
      5    788  18024   -755   -855  99999  99999
      6    753  18288  99999  99999    345     15
      4    700  18720   -727   -857     40     13
      5    683  18864   -724   -854  99999  99999
      6    679  18897  99999  99999     60     11
      6    645  19202  99999  99999     20     15
      5    643  19217   -735   -875  99999  99999
      6    613  19507  99999  99999     75     11
      6    582  19812  99999  99999     80      5
      6    554  20116  99999  99999     55     15
      6    526  20421  99999  99999     90     26
      4    500  20730   -641   -831     95     12
      6    453  21336  99999  99999     40     10
      6    410  21945  99999  99999     70     13
      5    381  22403   -607   -847  99999  99999
      5    367  22635   -611   -851  99999  99999
      4    300  23900   -565   -835     85     23
      5    299  23921   -565   -835  99999  99999
      6    265  24688  99999  99999     65     24
      5    243  25246   -521   -791  99999  99999
      6    209  26212  99999  99999    105     33
      5    209  26216   -535   -795  99999  99999
      4    200  26500   -533   -793    100     34
      6    174  27432  99999  99999    120     35
      6    144  28651  99999  99999    100     26
      6    138  28956  99999  99999    100     23
      5    137  28998   -407   -707  99999  99999
      5    121  29844   -393   -623  99999  99999
      6    120  29870  99999  99999    100     31
    254     12     19      MAY    2020
      1  22536  91165  21.98N159.35W    36   1107
      2    100   1321   1500    136      7      3
      3           LIH                   11     kt
      9  10160     36    240    203     50      7
      5  10140     53    244    201  99999  99999
      4  10000    171    234    189     65      9
      6   9846    304  99999  99999     70     12
      6   9502    609  99999  99999     55     12
      5   9310    784    180    163  99999  99999
      4   9250    846    178    161     70     10
      6   9176    914  99999  99999     70     10
      6   8854   1219  99999  99999     55     13
      6   8542   1524  99999  99999     80     10
      4   8500   1566    134    122     80     10
      5   8430   1635    132    125  99999  99999
      6   8237   1828  99999  99999     70     10
      5   8030   2040    110     91  99999  99999
      5   7940   2133    102     22  99999  99999
      6   7940   2133  99999  99999     55     12
      5   7870   2207    130     30  99999  99999
      6   7657   2438  99999  99999     60     11
      6   7383   2743  99999  99999     70     11
      4   7000   3191    100    -90     80     11
      5   6970   3227    100   -110  99999  99999
      6   6612   3657  99999  99999     90     11
      6   6136   4267  99999  99999     90     16
      5   6120   4288     24   -176  99999  99999
      6   5908   4572  99999  99999     55     11
      5   5780   4748     28   -362  99999  99999
      6   5688   4876  99999  99999     70      3
      6   5475   5181  99999  99999     90      3
      6   5269   5486  99999  99999     60      7
      5   5230   5546    -23   -423  99999  99999
      6   5074   5791  99999  99999     75      6
      4   5000   5910    -51   -371     95      3
      6   4881   6096  99999  99999    145      2
      6   4693   6400  99999  99999    235      1
      6   4511   6705  99999  99999    230      1
      5   4490   6741   -119   -399  99999  99999
      6   4333   7010  99999  99999    275      4
      5   4290   7086   -151   -321  99999  99999
      5   4140   7353   -171   -401  99999  99999
      4   4000   7610   -191   -331    265      6
      6   3995   7620  99999  99999    265      6
      5   3960   7684   -197   -337  99999  99999
      6   3831   7924  99999  99999    260      7
      6   3673   8229  99999  99999    235      9
      6   3522   8534  99999  99999    245      8
      5   3430   8726   -299   -328  99999  99999
      5   3420   8747   -299   -327  99999  99999
      5   3400   8789   -291   -401  99999  99999
      6   3376   8839  99999  99999    315      5
      5   3360   8873   -291   -481  99999  99999
      5   3350   8894   -293   -493  99999  99999
      6   3234   9144  99999  99999    360      9
      6   3099   9448  99999  99999    345      9
      4   3000   9680   -349   -569    345     12
      6   2713  10363  99999  99999    350     13
      6   2594  10668  99999  99999    345     14
      4   2500  10920   -453   -633    340     18
      6   2260  11582  99999  99999    325     14
      5   2230  11671   -511   -701  99999  99999
      6   2059  12192  99999  99999    345     18
      4   2000  12380   -561   -741    345     17
      6   1869  12801  99999  99999    340     13
      6   1780  13106  99999  99999    300     13
      6   1695  13411  99999  99999    285     18
      5   1660  13541   -635   -785  99999  99999
      4   1500  14170   -661   -871    280     17
      5   1350  14806   -669   -819  99999  99999
      6   1321  14935  99999  99999    270     31
      6   1256  15240  99999  99999    260     26
      5   1200  15517   -661   -861  99999  99999
      6   1195  15544  99999  99999    260     30
      6   1079  16154  99999  99999    280     31
      6   1025  16459  99999  99999    265     18
      5   1010  16547   -711   -871  99999  99999
      4   1000  16600   -714   -874    255     21
      6    972  16764  99999  99999    245     25
      5    959  16846   -724   -874  99999  99999
      6    924  17068  99999  99999    275     20
      5    908  17169   -697   -867  99999  99999
      6    877  17373  99999  99999    220      7
      6    833  17678  99999  99999    210     15
      6    791  17983  99999  99999    235     22
      5    787  18014   -719   -869  99999  99999
      6    751  18288  99999  99999    235     18
      6    714  18592  99999  99999    220     12
      5    711  18614   -697   -877  99999  99999
      4    700  18720   -701   -871    235     11
      6    680  18897  99999  99999    240     11
      6    646  19202  99999  99999    350      6
      6    613  19507  99999  99999    345      4
      6    583  19812  99999  99999     55     11
      6    554  20116  99999  99999     80     16
      5    535  20322   -681   -871  99999  99999
      6    526  20421  99999  99999     70     14
      6    501  20726  99999  99999     80     19
      4    500  20740   -661   -871     85     19
      6    477  21031  99999  99999    100     18
      5    456  21303   -613   -873  99999  99999
      6    454  21336  99999  99999     85     18
      6    432  21640  99999  99999    100     13
      6    411  21945  99999  99999     80     17
      6    391  22250  99999  99999     95     28
      5    360  22763   -621   -871  99999  99999
      6    354  22860  99999  99999     95     17
      6    338  23164  99999  99999     75     21
      4    300  23910   -567   -877    105     25
      6    292  24079  99999  99999    105     25
      5    271  24559   -523   -873  99999  99999
      6    242  25298  99999  99999    100     31
      5    232  25559   -533   -873  99999  99999
      6    201  26517  99999  99999    100     13
      4    200  26530   -483   -863     90     12
      5    195  26697   -467   -867  99999  99999
      6    183  27127  99999  99999     45     18
      6    175  27432  99999  99999     55     17
      6    159  28041  99999  99999     85     17
      6    152  28346  99999  99999     85     11
      5    136  29085   -457   -857  99999  99999
      6    127  29565  99999  99999    105     14
      6    116  30176  99999  99999     75     19
      6    110  30480  99999  99999     55     19
      6    106  30784  99999  99999     40     21
      5    104  30884   -413   -853  99999  99999
      6    101  31089  99999  99999     70     15
      4    100  31160   -403   -853     70     15
      6     97  31394  99999  99999     70     13
      5     89  31956   -381   -841  99999  99999
      6     88  32004  99999  99999     45     23
      6     85  32308  99999  99999     50     20
      6     81  32613  99999  99999     80     19
      6     77  32918  99999  99999    130     27
      5     72  33405   -401   -851  99999  99999
